origin,init,destination,final,price
7,64,1,65,0.5
7,64,2,65,0.4
7,64,3,66,2.9
7,64,4,65,0.4
7,64,5,65,1.0
7,64,6,65,0.7
7,64,8,65,0.8
7,64,9,65,1.0
8,64,0,65,0.8
8,64,1,65,1.4
8,64,2,65,1.0
8,64,3,66,5.3
8,64,4,65,0.6
8,64,5,66,1.4
8,64,6,65,0.7
8,64,7,65,0.8
8,64,9,65,1.1
9,64,0,66,1.6
9,64,1,65,0.8
9,64,2,65,0.5
9,64,3,65,2.4
9,64,4,65,0.8
9,64,5,65,0.5
9,64,6,65,0.7
9,64,7,65,0.9
9,64,8,65,1.2
0,65,1,66,0.9
0,65,2,66,1.1
0,65,3,68,3.6
0,65,4,66,0.9
0,65,5,67,1.5
0,65,6,66,1.3
0,65,7,66,0.7
0,65,8,66,0.7
0,65,9,67,1.7
1,65,0,66,1.0
1,65,2,66,0.4
1,65,3,67,2.7
1,65,4,66,0.8
1,65,5,66,0.5
1,65,6,67,1.1
1,65,7,66,0.5
1,65,8,66,1.4
1,65,9,66,0.9
2,65,0,66,1.2
2,65,1,66,0.5
2,65,3,67,2.3
2,65,4,66,0.4
2,65,5,66,0.5
2,65,6,66,0.7
2,65,7,66,0.6
2,65,8,66,1.0
2,65,9,66,0.6
3,65,0,68,3.8
3,65,1,67,2.8
3,65,2,67,2.5
3,65,4,67,2.8
3,65,5,66,2.1
3,65,6,67,3.8
3,65,7,67,2.9
3,65,8,67,5.5
3,65,9,66,2.3
4,65,0,66,0.8
4,65,1,66,0.9
4,65,2,66,0.6
4,65,3,67,2.8
4,65,5,66,0.9
4,65,6,66,0.5
4,65,7,66,0.4
4,65,8,66,0.7
4,65,9,66,0.8
5,65,0,67,1.5
5,65,1,66,0.6
5,65,2,66,0.5
5,65,3,66,1.9
5,65,4,66,0.9
5,65,6,66,1.0
5,65,7,66,1.0
5,65,8,67,1.4
5,65,9,66,0.6
6,65,0,66,1.2
6,65,1,66,1.0
6,65,2,66,0.7
6,65,3,66,3.5
6,65,4,66,0.4
6,65,5,66,1.1
6,65,7,66,0.7
6,65,8,66,0.7
6,65,9,66,0.6
7,65,0,66,0.7
7,65,1,66,0.5
7,65,2,66,0.4
7,65,3,67,2.9
7,65,4,66,0.4
7,65,5,66,1.0
7,65,6,66,0.7
7,65,8,66,0.8
7,65,9,66,1.0
8,65,0,66,0.8
8,65,1,66,1.4
8,65,2,66,1.0
8,65,3,67,5.3
8,65,4,66,0.6
8,65,5,67,1.4
8,65,6,66,0.7
8,65,7,66,0.8
8,65,9,66,1.1
9,65,0,67,1.6
9,65,1,66,0.8
9,65,2,66,0.5
9,65,3,66,2.4
9,65,4,66,0.8
9,65,5,66,0.5
9,65,6,66,0.7
9,65,7,66,0.9
9,65,8,66,1.2
0,66,1,67,0.9
0,66,2,67,1.1
0,66,3,69,3.6
0,66,4,67,0.9
0,66,5,68,1.5
0,66,6,67,1.3
0,66,7,67,0.7
0,66,8,67,0.7
0,66,9,68,1.7
1,66,0,67,1.0
1,66,2,67,0.4
1,66,3,68,2.7
1,66,4,67,0.8
1,66,5,67,0.5
1,66,6,68,1.1
1,66,7,67,0.5
1,66,8,67,1.4
1,66,9,67,0.9
2,66,0,67,1.2
2,66,1,67,0.5
2,66,3,68,2.3
2,66,4,67,0.4
2,66,5,67,0.5
2,66,6,67,0.7
2,66,7,67,0.6
2,66,8,67,1.0
2,66,9,67,0.6
3,66,0,69,3.8
3,66,1,68,2.8
3,66,2,68,2.5
3,66,4,68,2.8
3,66,5,67,2.1
3,66,6,68,3.8
3,66,7,68,2.9
3,66,8,68,5.5
3,66,9,67,2.3
4,66,0,67,0.8
4,66,1,67,0.9
4,66,2,67,0.6
4,66,3,68,2.8
4,66,5,67,0.9
4,66,6,67,0.5
4,66,7,67,0.4
4,66,8,67,0.7
4,66,9,67,0.8
5,66,0,68,1.5
5,66,1,67,0.6
5,66,2,67,0.5
5,66,3,67,1.9
5,66,4,67,0.9
5,66,6,67,1.0
5,66,7,67,1.0
5,66,8,68,1.4
5,66,9,67,0.6
6,66,0,67,1.2
6,66,1,67,1.0
6,66,2,67,0.7
6,66,3,67,3.5
6,66,4,67,0.4
6,66,5,67,1.1
6,66,7,67,0.7
6,66,8,67,0.7
6,66,9,67,0.6
7,66,0,67,0.7
7,66,1,67,0.5
7,66,2,67,0.4
7,66,3,68,2.9
7,66,4,67,0.4
7,66,5,67,1.0
7,66,6,67,0.7
7,66,8,67,0.8
7,66,9,67,1.0
8,66,0,67,0.8
8,66,1,67,1.4
8,66,2,67,1.0
8,66,3,68,5.3
8,66,4,67,0.6
8,66,5,68,1.4
8,66,6,67,0.7
8,66,7,67,0.8
8,66,9,67,1.1
9,66,0,68,1.6
9,66,1,67,0.8
9,66,2,67,0.5
9,66,3,67,2.4
9,66,4,67,0.8
9,66,5,67,0.5
9,66,6,67,0.7
9,66,7,67,0.9
9,66,8,67,1.2
0,67,1,68,0.9
0,67,2,68,1.1
0,67,3,70,3.6
0,67,4,68,0.9
0,67,5,69,1.5
0,67,6,68,1.3
0,67,7,68,0.7
0,67,8,68,0.7
0,67,9,69,1.7
1,67,0,68,1.0
1,67,2,68,0.4
1,67,3,69,2.7
1,67,4,68,0.8
1,67,5,68,0.5
1,67,6,69,1.1
1,67,7,68,0.5
1,67,8,68,1.4
1,67,9,68,0.9
2,67,0,68,1.2
2,67,1,68,0.5
2,67,3,69,2.3
2,67,4,68,0.4
2,67,5,68,0.5
2,67,6,68,0.7
2,67,7,68,0.6
2,67,8,68,1.0
2,67,9,68,0.6
3,67,0,70,3.8
3,67,1,69,2.8
3,67,2,69,2.5
3,67,4,69,2.8
3,67,5,68,2.1
3,67,6,69,3.8
3,67,7,69,2.9
3,67,8,69,5.5
3,67,9,68,2.3
4,67,0,68,0.8
4,67,1,68,0.9
4,67,2,68,0.6
4,67,3,69,2.8
4,67,5,68,0.9
4,67,6,68,0.5
4,67,7,68,0.4
4,67,8,68,0.7
4,67,9,68,0.8
5,67,0,69,1.5
5,67,1,68,0.6
5,67,2,68,0.5
5,67,3,68,1.9
5,67,4,68,0.9
5,67,6,68,1.0
5,67,7,68,1.0
5,67,8,69,1.4
5,67,9,68,0.6
6,67,0,68,1.2
6,67,1,68,1.0
6,67,2,68,0.7
6,67,3,68,3.5
6,67,4,68,0.4
6,67,5,68,1.1
6,67,7,68,0.7
6,67,8,68,0.7
6,67,9,68,0.6
7,67,0,68,0.7
7,67,1,68,0.5
7,67,2,68,0.4
7,67,3,69,2.9
7,67,4,68,0.4
7,67,5,68,1.0
7,67,6,68,0.7
7,67,8,68,0.8
7,67,9,68,1.0
8,67,0,68,0.8
8,67,1,68,1.4
8,67,2,68,1.0
8,67,3,69,5.3
8,67,4,68,0.6
8,67,5,69,1.4
8,67,6,68,0.7
8,67,7,68,0.8
8,67,9,68,1.1
9,67,0,69,1.6
9,67,1,68,0.8
9,67,2,68,0.5
9,67,3,68,2.4
9,67,4,68,0.8
9,67,5,68,0.5
9,67,6,68,0.7
9,67,7,68,0.9
9,67,8,68,1.2
0,68,1,69,0.9
0,68,2,69,1.1
0,68,3,71,3.6
0,68,4,69,0.9
0,68,5,70,1.5
0,68,6,69,1.3
0,68,7,69,0.7
0,68,8,69,0.7
0,68,9,70,1.7
1,68,0,69,1.0
1,68,2,69,0.4
1,68,3,70,2.7
1,68,4,69,0.8
1,68,5,69,0.5
1,68,6,70,1.1
1,68,7,69,0.5
1,68,8,69,1.4
1,68,9,69,0.9
2,68,0,69,1.2
2,68,1,69,0.5
2,68,3,70,2.3
2,68,4,69,0.4
2,68,5,69,0.5
2,68,6,69,0.7
2,68,7,69,0.6
2,68,8,69,1.0
2,68,9,69,0.6
3,68,0,71,3.8
3,68,1,70,2.8
3,68,2,70,2.5
3,68,4,70,2.8
3,68,5,69,2.1
3,68,6,70,3.8
3,68,7,70,2.9
3,68,8,70,5.5
3,68,9,69,2.3
4,68,0,69,0.8
4,68,1,69,0.9
4,68,2,69,0.6
4,68,3,70,2.8
4,68,5,69,0.9
4,68,6,69,0.5
4,68,7,69,0.4
4,68,8,69,0.7
4,68,9,69,0.8
5,68,0,70,1.5
5,68,1,69,0.6
5,68,2,69,0.5
5,68,3,69,1.9
5,68,4,69,0.9
5,68,6,69,1.0
5,68,7,69,1.0
5,68,8,70,1.4
5,68,9,69,0.6
6,68,0,69,1.2
6,68,1,69,1.0
6,68,2,69,0.7
6,68,3,69,3.5
6,68,4,69,0.4
6,68,5,69,1.1
6,68,7,69,0.7
6,68,8,69,0.7
6,68,9,69,0.6
7,68,0,69,0.7
7,68,1,69,0.5
7,68,2,69,0.4
7,68,3,70,2.9
7,68,4,69,0.4
7,68,5,69,1.0
7,68,6,69,0.7
7,68,8,69,0.8
7,68,9,69,1.0
8,68,0,69,0.8
8,68,1,69,1.4
8,68,2,69,1.0
8,68,3,70,5.3
8,68,4,69,0.6
8,68,5,70,1.4
8,68,6,69,0.7
8,68,7,69,0.8
8,68,9,69,1.1
9,68,0,70,1.6
9,68,1,69,0.8
9,68,2,69,0.5
9,68,3,69,2.4
9,68,4,69,0.8
9,68,5,69,0.5
9,68,6,69,0.7
9,68,7,69,0.9
9,68,8,69,1.2
0,69,1,70,0.9
0,69,2,70,1.1
0,69,3,72,3.6
0,69,4,70,0.9
0,69,5,71,1.5
0,69,6,70,1.3
0,69,7,70,0.7
0,69,8,70,0.7
0,69,9,71,1.7
1,69,0,70,1.0
1,69,2,70,0.4
1,69,3,71,2.7
1,69,4,70,0.8
1,69,5,70,0.5
1,69,6,71,1.1
1,69,7,70,0.5
1,69,8,70,1.4
1,69,9,70,0.9
2,69,0,70,1.2
2,69,1,70,0.5
2,69,3,71,2.3
2,69,4,70,0.4
2,69,5,70,0.5
2,69,6,70,0.7
2,69,7,70,0.6
2,69,8,70,1.0
2,69,9,70,0.6
3,69,0,72,3.8
3,69,1,71,2.8
3,69,2,71,2.5
3,69,4,71,2.8
3,69,5,70,2.1
3,69,6,71,3.8
3,69,7,71,2.9
3,69,8,71,5.5
3,69,9,70,2.3
4,69,0,70,0.8
4,69,1,70,0.9
4,69,2,70,0.6
4,69,3,71,2.8
4,69,5,70,0.9
4,69,6,70,0.5
4,69,7,70,0.4
4,69,8,70,0.7
4,69,9,70,0.8
5,69,0,71,1.5
5,69,1,70,0.6
5,69,2,70,0.5
5,69,3,70,1.9
5,69,4,70,0.9
5,69,6,70,1.0
5,69,7,70,1.0
5,69,8,71,1.4
5,69,9,70,0.6
6,69,0,70,1.2
6,69,1,70,1.0
6,69,2,70,0.7
6,69,3,70,3.5
6,69,4,70,0.4
6,69,5,70,1.1
6,69,7,70,0.7
6,69,8,70,0.7
6,69,9,70,0.6
7,69,0,70,0.7
7,69,1,70,0.5
7,69,2,70,0.4
7,69,3,71,2.9
7,69,4,70,0.4
7,69,5,70,1.0
7,69,6,70,0.7
7,69,8,70,0.8
7,69,9,70,1.0
8,69,0,70,0.8
8,69,1,70,1.4
8,69,2,70,1.0
8,69,3,71,5.3
8,69,4,70,0.6
8,69,5,71,1.4
8,69,6,70,0.7
8,69,7,70,0.8
8,69,9,70,1.1
9,69,0,71,1.6
9,69,1,70,0.8
9,69,2,70,0.5
9,69,3,70,2.4
9,69,4,70,0.8
9,69,5,70,0.5
9,69,6,70,0.7
9,69,7,70,0.9
9,69,8,70,1.2
0,70,1,71,0.9
0,70,2,71,1.1
0,70,3,73,3.6
0,70,4,71,0.9
0,70,5,72,1.5
0,70,6,71,1.3
0,70,7,71,0.7
0,70,8,71,0.7
0,70,9,72,1.7
1,70,0,71,1.0
1,70,2,71,0.4
1,70,3,72,2.7
1,70,4,71,0.8
1,70,5,71,0.5
1,70,6,72,1.1
1,70,7,71,0.5
1,70,8,71,1.4
1,70,9,71,0.9
2,70,0,71,1.2
2,70,1,71,0.5
2,70,3,72,2.3
2,70,4,71,0.4
2,70,5,71,0.5
2,70,6,71,0.7
2,70,7,71,0.6
2,70,8,71,1.0
2,70,9,71,0.6
3,70,0,73,3.8
3,70,1,72,2.8
3,70,2,72,2.5
3,70,4,72,2.8
3,70,5,71,2.1
3,70,6,72,3.8
3,70,7,72,2.9
3,70,8,72,5.5
3,70,9,71,2.3
4,70,0,71,0.8
4,70,1,71,0.9
4,70,2,71,0.6
4,70,3,72,2.8
4,70,5,71,0.9
4,70,6,71,0.5
4,70,7,71,0.4
4,70,8,71,0.7
4,70,9,71,0.8
5,70,0,72,1.5
5,70,1,71,0.6
5,70,2,71,0.5
5,70,3,71,1.9
5,70,4,71,0.9
5,70,6,71,1.0
5,70,7,71,1.0
5,70,8,72,1.4
5,70,9,71,0.6
6,70,0,71,1.2
6,70,1,71,1.0
6,70,2,71,0.7
6,70,3,71,3.5
6,70,4,71,0.4
6,70,5,71,1.1
6,70,7,71,0.7
6,70,8,71,0.7
6,70,9,71,0.6
7,70,0,71,0.7
7,70,1,71,0.5
7,70,2,71,0.4
7,70,3,72,2.9
7,70,4,71,0.4
7,70,5,71,1.0
7,70,6,71,0.7
7,70,8,71,0.8
7,70,9,71,1.0
8,70,0,71,0.8
8,70,1,71,1.4
8,70,2,71,1.0
8,70,3,72,5.3
8,70,4,71,0.6
8,70,5,72,1.4
8,70,6,71,0.7
8,70,7,71,0.8
8,70,9,71,1.1
9,70,0,72,1.6
9,70,1,71,0.8
9,70,2,71,0.5
9,70,3,71,2.4
9,70,4,71,0.8
9,70,5,71,0.5
9,70,6,71,0.7
9,70,7,71,0.9
9,70,8,71,1.2
0,71,1,72,0.9
0,71,2,72,1.1
0,71,3,74,3.6
0,71,4,72,0.9
0,71,5,73,1.5
0,71,6,72,1.3
0,71,7,72,0.7
0,71,8,72,0.7
0,71,9,73,1.7
1,71,0,72,1.0
1,71,2,72,0.4
1,71,3,73,2.7
1,71,4,72,0.8
1,71,5,72,0.5
1,71,6,73,1.1
1,71,7,72,0.5
1,71,8,72,1.4
1,71,9,72,0.9
2,71,0,72,1.2
2,71,1,72,0.5
2,71,3,73,2.3
2,71,4,72,0.4
2,71,5,72,0.5
2,71,6,72,0.7
2,71,7,72,0.6
2,71,8,72,1.0
2,71,9,72,0.6
3,71,0,74,3.8
3,71,1,73,2.8
3,71,2,73,2.5
3,71,4,73,2.8
3,71,5,72,2.1
3,71,6,73,3.8
3,71,7,73,2.9
3,71,8,73,5.5
3,71,9,72,2.3
4,71,0,72,0.8
4,71,1,72,0.9
4,71,2,72,0.6
4,71,3,73,2.8
4,71,5,72,0.9
4,71,6,72,0.5
4,71,7,72,0.4
4,71,8,72,0.7
4,71,9,72,0.8
5,71,0,73,1.5
5,71,1,72,0.6
5,71,2,72,0.5
5,71,3,72,1.9
5,71,4,72,0.9
5,71,6,72,1.0
5,71,7,72,1.0
5,71,8,73,1.4
5,71,9,72,0.6
6,71,0,72,1.2
6,71,1,72,1.0
6,71,2,72,0.7
6,71,3,72,3.5
6,71,4,72,0.4
6,71,5,72,1.1
6,71,7,72,0.7
6,71,8,72,0.7
6,71,9,72,0.6
7,71,0,72,0.7
7,71,1,72,0.5
7,71,2,72,0.4
7,71,3,73,2.9
7,71,4,72,0.4
7,71,5,72,1.0
7,71,6,72,0.7
7,71,8,72,0.8
7,71,9,72,1.0
8,71,0,72,0.8
8,71,1,72,1.4
8,71,2,72,1.0
8,71,3,73,5.3
8,71,4,72,0.6
8,71,5,73,1.4
8,71,6,72,0.7
8,71,7,72,0.8
8,71,9,72,1.1
9,71,0,73,1.6
9,71,1,72,0.8
9,71,2,72,0.5
9,71,3,72,2.4
9,71,4,72,0.8
9,71,5,72,0.5
9,71,6,72,0.7
9,71,7,72,0.9
9,71,8,72,1.2
0,72,1,73,0.9
0,72,2,73,1.1
0,72,3,75,3.6
0,72,4,73,0.9
0,72,5,74,1.5
0,72,6,73,1.3
0,72,7,73,0.7
0,72,8,73,0.7
0,72,9,74,1.7
1,72,0,73,1.0
1,72,2,73,0.4
1,72,3,74,2.7
1,72,4,73,0.8
1,72,5,73,0.5
1,72,6,74,1.1
1,72,7,73,0.5
1,72,8,73,1.4
1,72,9,73,0.9
2,72,0,73,1.2
2,72,1,73,0.5
2,72,3,74,2.3
2,72,4,73,0.4
2,72,5,73,0.5
2,72,6,73,0.7
2,72,7,73,0.6
2,72,8,73,1.0
2,72,9,73,0.6
3,72,0,75,3.8
3,72,1,74,2.8
3,72,2,74,2.5
3,72,4,74,2.8
3,72,5,73,2.1
3,72,6,74,3.8
3,72,7,74,2.9
3,72,8,74,5.5
3,72,9,73,2.3
4,72,0,73,0.8
4,72,1,73,0.9
4,72,2,73,0.6
4,72,3,74,2.8
4,72,5,73,0.9
4,72,6,73,0.5
4,72,7,73,0.4
4,72,8,73,0.7
4,72,9,73,0.8
5,72,0,74,1.5
5,72,1,73,0.6
5,72,2,73,0.5
5,72,3,73,1.9
5,72,4,73,0.9
5,72,6,73,1.0
5,72,7,73,1.0
5,72,8,74,1.4
5,72,9,73,0.6
6,72,0,73,1.2
6,72,1,73,1.0
6,72,2,73,0.7
6,72,3,73,3.5
6,72,4,73,0.4
6,72,5,73,1.1
6,72,7,73,0.7
6,72,8,73,0.7
6,72,9,73,0.6
7,72,0,73,0.7
7,72,1,73,0.5
7,72,2,73,0.4
7,72,3,74,2.9
7,72,4,73,0.4
7,72,5,73,1.0
7,72,6,73,0.7
7,72,8,73,0.8
7,72,9,73,1.0
8,72,0,73,0.8
8,72,1,73,1.4
8,72,2,73,1.0
8,72,3,74,5.3
8,72,4,73,0.6
8,72,5,74,1.4
8,72,6,73,0.7
8,72,7,73,0.8
8,72,9,73,1.1
9,72,0,74,1.6
9,72,1,73,0.8
9,72,2,73,0.5
9,72,3,73,2.4
9,72,4,73,0.8
9,72,5,73,0.5
9,72,6,73,0.7
9,72,7,73,0.9
9,72,8,73,1.2
0,73,1,74,0.9
0,73,2,74,1.1
0,73,3,76,3.6
0,73,4,74,0.9
0,73,5,75,1.5
0,73,6,74,1.3
0,73,7,74,0.7
0,73,8,74,0.7
0,73,9,75,1.7
1,73,0,74,1.0
1,73,2,74,0.4
1,73,3,75,2.7
1,73,4,74,0.8
1,73,5,74,0.5
1,73,6,75,1.1
1,73,7,74,0.5
1,73,8,74,1.4
1,73,9,74,0.9
2,73,0,74,1.2
2,73,1,74,0.5
2,73,3,75,2.3
2,73,4,74,0.4
2,73,5,74,0.5
2,73,6,74,0.7
2,73,7,74,0.6
2,73,8,74,1.0
2,73,9,74,0.6
3,73,0,76,3.8
3,73,1,75,2.8
3,73,2,75,2.5
3,73,4,75,2.8
3,73,5,74,2.1
3,73,6,75,3.8
3,73,7,75,2.9
3,73,8,75,5.5
3,73,9,74,2.3
4,73,0,74,0.8
4,73,1,74,0.9
4,73,2,74,0.6
4,73,3,75,2.8
4,73,5,74,0.9
4,73,6,74,0.5
4,73,7,74,0.4
4,73,8,74,0.7
4,73,9,74,0.8
5,73,0,75,1.5
5,73,1,74,0.6
5,73,2,74,0.5
5,73,3,74,1.9
5,73,4,74,0.9
5,73,6,74,1.0
5,73,7,74,1.0
5,73,8,75,1.4
5,73,9,74,0.6
6,73,0,74,1.2
6,73,1,74,1.0
6,73,2,74,0.7
6,73,3,74,3.5
6,73,4,74,0.4
6,73,5,74,1.1
6,73,7,74,0.7
6,73,8,74,0.7
6,73,9,74,0.6
7,73,0,74,0.7
7,73,1,74,0.5
7,73,2,74,0.4
7,73,3,75,2.9
7,73,4,74,0.4
7,73,5,74,1.0
7,73,6,74,0.7
7,73,8,74,0.8
7,73,9,74,1.0
8,73,0,74,0.8
8,73,1,74,1.4
8,73,2,74,1.0
8,73,3,75,5.3
8,73,4,74,0.6
8,73,5,75,1.4
8,73,6,74,0.7
8,73,7,74,0.8
8,73,9,74,1.1
9,73,0,75,1.6
9,73,1,74,0.8
9,73,2,74,0.5
9,73,3,74,2.4
9,73,4,74,0.8
9,73,5,74,0.5
9,73,6,74,0.7
9,73,7,74,0.9
9,73,8,74,1.2
0,74,1,75,0.9
0,74,2,75,1.1
0,74,3,77,3.6
0,74,4,75,0.9
0,74,5,76,1.5
0,74,6,75,1.3
0,74,7,75,0.7
0,74,8,75,0.7
0,74,9,76,1.7
1,74,0,75,1.0
1,74,2,75,0.4
1,74,3,76,2.7
1,74,4,75,0.8
1,74,5,75,0.5
1,74,6,76,1.1
1,74,7,75,0.5
1,74,8,75,1.4
1,74,9,75,0.9
2,74,0,75,1.2
2,74,1,75,0.5
2,74,3,76,2.3
2,74,4,75,0.4
2,74,5,75,0.5
2,74,6,75,0.7
2,74,7,75,0.6
2,74,8,75,1.0
2,74,9,75,0.6
3,74,0,77,3.8
3,74,1,76,2.8
3,74,2,76,2.5
3,74,4,76,2.8
3,74,5,75,2.1
3,74,6,76,3.8
3,74,7,76,2.9
3,74,8,76,5.5
3,74,9,75,2.3
4,74,0,75,0.8
4,74,1,75,0.9
4,74,2,75,0.6
4,74,3,76,2.8
4,74,5,75,0.9
4,74,6,75,0.5
4,74,7,75,0.4
4,74,8,75,0.7
4,74,9,75,0.8
5,74,0,76,1.5
5,74,1,75,0.6
5,74,2,75,0.5
5,74,3,75,1.9
5,74,4,75,0.9
5,74,6,75,1.0
5,74,7,75,1.0
5,74,8,76,1.4
5,74,9,75,0.6
6,74,0,75,1.2
6,74,1,75,1.0
6,74,2,75,0.7
6,74,3,75,3.5
6,74,4,75,0.4
6,74,5,75,1.1
6,74,7,75,0.7
6,74,8,75,0.7
6,74,9,75,0.6
7,74,0,75,0.7
7,74,1,75,0.5
7,74,2,75,0.4
7,74,3,76,2.9
7,74,4,75,0.4
7,74,5,75,1.0
7,74,6,75,0.7
7,74,8,75,0.8
7,74,9,75,1.0
8,74,0,75,0.8
8,74,1,75,1.4
8,74,2,75,1.0
8,74,3,76,5.3
8,74,4,75,0.6
8,74,5,76,1.4
8,74,6,75,0.7
8,74,7,75,0.8
8,74,9,75,1.1
9,74,0,76,1.6
9,74,1,75,0.8
9,74,2,75,0.5
9,74,3,75,2.4
9,74,4,75,0.8
9,74,5,75,0.5
9,74,6,75,0.7
9,74,7,75,0.9
9,74,8,75,1.2
0,75,1,76,0.9
0,75,2,76,1.1
0,75,3,78,3.6
0,75,4,76,0.9
0,75,5,77,1.5
0,75,6,76,1.3
0,75,7,76,0.7
0,75,8,76,0.7
0,75,9,77,1.7
1,75,0,76,1.0
1,75,2,76,0.4
1,75,3,77,2.7
1,75,4,76,0.8
1,75,5,76,0.5
1,75,6,77,1.1
1,75,7,76,0.5
1,75,8,76,1.4
1,75,9,76,0.9
2,75,0,76,1.2
2,75,1,76,0.5
2,75,3,77,2.3
2,75,4,76,0.4
2,75,5,76,0.5
2,75,6,76,0.7
2,75,7,76,0.6
2,75,8,76,1.0
2,75,9,76,0.6
3,75,0,78,3.8
3,75,1,77,2.8
3,75,2,77,2.5
3,75,4,77,2.8
3,75,5,76,2.1
3,75,6,77,3.8
3,75,7,77,2.9
3,75,8,77,5.5
3,75,9,76,2.3
4,75,0,76,0.8
4,75,1,76,0.9
4,75,2,76,0.6
4,75,3,77,2.8
4,75,5,76,0.9
4,75,6,76,0.5
4,75,7,76,0.4
4,75,8,76,0.7
4,75,9,76,0.8
5,75,0,77,1.5
5,75,1,76,0.6
5,75,2,76,0.5
5,75,3,76,1.9
5,75,4,76,0.9
5,75,6,76,1.0
5,75,7,76,1.0
5,75,8,77,1.4
5,75,9,76,0.6
6,75,0,76,1.2
6,75,1,76,1.0
6,75,2,76,0.7
6,75,3,76,3.5
6,75,4,76,0.4
6,75,5,76,1.1
6,75,7,76,0.7
6,75,8,76,0.7
6,75,9,76,0.6
7,75,0,76,0.7
7,75,1,76,0.5
7,75,2,76,0.4
7,75,3,77,2.9
7,75,4,76,0.4
7,75,5,76,1.0
7,75,6,76,0.7
7,75,8,76,0.8
7,75,9,76,1.0
8,75,0,76,0.8
8,75,1,76,1.4
8,75,2,76,1.0
8,75,3,77,5.3
8,75,4,76,0.6
8,75,5,77,1.4
8,75,6,76,0.7
8,75,7,76,0.8
8,75,9,76,1.1
9,75,0,77,1.6
9,75,1,76,0.8
9,75,2,76,0.5
9,75,3,76,2.4
9,75,4,76,0.8
9,75,5,76,0.5
9,75,6,76,0.7
9,75,7,76,0.9
9,75,8,76,1.2
0,76,1,77,0.9
0,76,2,77,1.1
0,76,3,79,3.6
0,76,4,77,0.9
0,76,5,78,1.5
0,76,6,77,1.3
0,76,7,77,0.7
0,76,8,77,0.7
0,76,9,78,1.7
1,76,0,77,1.0
1,76,2,77,0.4
1,76,3,78,2.7
1,76,4,77,0.8
1,76,5,77,0.5
1,76,6,78,1.1
1,76,7,77,0.5
1,76,8,77,1.4
1,76,9,77,0.9
2,76,0,77,1.2
2,76,1,77,0.5
2,76,3,78,2.3
2,76,4,77,0.4
2,76,5,77,0.5
2,76,6,77,0.7
2,76,7,77,0.6
2,76,8,77,1.0
2,76,9,77,0.6
3,76,0,79,3.8
3,76,1,78,2.8
3,76,2,78,2.5
3,76,4,78,2.8
3,76,5,77,2.1
3,76,6,78,3.8
3,76,7,78,2.9
3,76,8,78,5.5
3,76,9,77,2.3
4,76,0,77,0.8
4,76,1,77,0.9
4,76,2,77,0.6
4,76,3,78,2.8
4,76,5,77,0.9
4,76,6,77,0.5
4,76,7,77,0.4
4,76,8,77,0.7
4,76,9,77,0.8
5,76,0,78,1.5
5,76,1,77,0.6
5,76,2,77,0.5
5,76,3,77,1.9
5,76,4,77,0.9
5,76,6,77,1.0
5,76,7,77,1.0
5,76,8,78,1.4
5,76,9,77,0.6
6,76,0,77,1.2
6,76,1,77,1.0
6,76,2,77,0.7
6,76,3,77,3.5
6,76,4,77,0.4
6,76,5,77,1.1
6,76,7,77,0.7
6,76,8,77,0.7
6,76,9,77,0.6
7,76,0,77,0.7
7,76,1,77,0.5
7,76,2,77,0.4
7,76,3,78,2.9
7,76,4,77,0.4
7,76,5,77,1.0
7,76,6,77,0.7
7,76,8,77,0.8
7,76,9,77,1.0
8,76,0,77,0.8
8,76,1,77,1.4
8,76,2,77,1.0
8,76,3,78,5.3
8,76,4,77,0.6
8,76,5,78,1.4
8,76,6,77,0.7
8,76,7,77,0.8
8,76,9,77,1.1
9,76,0,78,1.6
9,76,1,77,0.8
9,76,2,77,0.5
9,76,3,77,2.4
9,76,4,77,0.8
9,76,5,77,0.5
9,76,6,77,0.7
9,76,7,77,0.9
9,76,8,77,1.2
0,77,1,78,0.9
0,77,2,78,1.1
0,77,3,80,3.6
0,77,4,78,0.9
0,77,5,79,1.5
0,77,6,78,1.3
0,77,7,78,0.7
0,77,8,78,0.7
0,77,9,79,1.7
1,77,0,78,1.0
1,77,2,78,0.4
1,77,3,79,2.7
1,77,4,78,0.8
1,77,5,78,0.5
1,77,6,79,1.1
1,77,7,78,0.5
1,77,8,78,1.4
1,77,9,78,0.9
2,77,0,78,1.2
2,77,1,78,0.5
2,77,3,79,2.3
2,77,4,78,0.4
2,77,5,78,0.5
2,77,6,78,0.7
2,77,7,78,0.6
2,77,8,78,1.0
2,77,9,78,0.6
3,77,0,80,3.8
3,77,1,79,2.8
3,77,2,79,2.5
3,77,4,79,2.8
3,77,5,78,2.1
3,77,6,79,3.8
3,77,7,79,2.9
3,77,8,79,5.5
3,77,9,78,2.3
4,77,0,78,0.8
4,77,1,78,0.9
4,77,2,78,0.6
4,77,3,79,2.8
4,77,5,78,0.9
4,77,6,78,0.5
4,77,7,78,0.4
4,77,8,78,0.7
4,77,9,78,0.8
5,77,0,79,1.5
5,77,1,78,0.6
5,77,2,78,0.5
5,77,3,78,1.9
5,77,4,78,0.9
5,77,6,78,1.0
5,77,7,78,1.0
5,77,8,79,1.4
5,77,9,78,0.6
6,77,0,78,1.2
6,77,1,78,1.0
6,77,2,78,0.7
6,77,3,78,3.5
6,77,4,78,0.4
